lead_time,model_name,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
T+1,XGBoost,0.27,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.28,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.29,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.3,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.31,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.32,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.33,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.34,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.35,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.36,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.37,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.38,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.39,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.4,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.41,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.42,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.43,0.9963470319634703,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9992284646898518,0.9981986484242108,0.9950594668736126,825,2,2,266
T+1,XGBoost,0.44,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
